country,region,year,year_normalized,vehicle_segment,ev_sales(units),petrol_car_sales(units),diesel_car_sales(units),ice_total_sales(units),total_vehicle_sales(units),ev_ice_ratio,ev_market_share(%),market_share_change(%),charging_stations(units),fast_chargers_share(%),chargers_per_ev_ratio,average_ev_range(km),fuel_price(usd/ltr),electricity_price(usd/kwh),fuel_to_electric_ratio,gdp(usd/person),urban_population(%),co2_emissions(mt),ev_subsidy(usd),emission_regulation(scale_0-100),ev_growth_rate_yoy(%),ev_growth_rate_category,ev_domination(0/1),economic_index,policy_index,policy_index_lagged_1y,environmental_stringency_ratio
Thailand,APAC,2025,15,commercial,7297,81953,54636,136589,143886,0.05342304285118128,5.07,0.8500000000000005,25686,38.2,3.520076743867343,446,1.11,0.12,9.250000000000002,7908,53.7,76.9,2519,58.8,27.13,Moderate Growth,0,424.6596,1481.1719999999998,1333.0320000000002,1.2859531772575252
Thailand,APAC,2025,15,mass_market,81541,423456,57744,481200,562741,0.16945344970906068,14.49,2.42,25686,38.2,0.3150071743049509,446,1.11,0.12,9.250000000000002,7908,53.7,76.9,2519,58.8,24.52,Moderate Growth,0,424.6596,1481.1719999999998,1333.0320000000002,1.2859531772575252
Thailand,APAC,2025,15,premium,48934,169252,14718,183970,232904,0.2659890199489047,21.01,3.5100000000000016,25686,38.2,0.5249111047533412,446,1.11,0.12,9.250000000000002,7908,53.7,76.9,2519,58.8,22.89,Moderate Growth,0,424.6596,1481.1719999999998,1333.0320000000002,1.2859531772575252
Turkey,Europe,2010,0,commercial,5,69083,46059,115142,115147,4.3424640878219935e-05,0.0,0.0,0,0.0,0.0,114,1.56,0.102,15.294117647058824,10688,70.6,51.3,0,24.7,0.0,Decline,0,754.5727999999999,0.0,0.0,1.9961089494163424
Turkey,Europe,2010,0,mass_market,15,402048,54827,456875,456890,3.2831737346101234e-05,0.0,0.0,0,0.0,0.0,114,1.56,0.102,15.294117647058824,10688,70.6,51.3,0,24.7,0.0,Decline,0,754.5727999999999,0.0,0.0,1.9961089494163424
Turkey,Europe,2010,0,premium,10,177904,15471,193375,193385,5.171299288946348e-05,0.01,0.0,0,0.0,0.0,114,1.56,0.102,15.294117647058824,10688,70.6,51.3,0,24.7,0.0,Decline,0,754.5727999999999,0.0,0.0,1.9961089494163424
Turkey,Europe,2011,1,commercial,5,73155,48774,121929,121934,4.100747156131847e-05,0.0,0.0,13,1.0,2.6,118,1.533,0.101,15.178217821782177,10943,71.1,53.3,270,26.8,0.0,Decline,0,778.0473,72.36,0.0,1.9172661870503596
Turkey,Europe,2011,1,mass_market,15,434453,59246,493699,493714,3.0382885118260317e-05,0.0,0.0,13,1.0,0.8666666666666667,118,1.533,0.101,15.178217821782177,10943,71.1,53.3,270,26.8,0.0,Decline,0,778.0473,72.36,0.0,1.9172661870503596
Turkey,Europe,2011,1,premium,10,184044,16005,200049,200059,4.9987753000514875e-05,0.0,-0.01,13,1.0,1.3,118,1.533,0.101,15.178217821782177,10943,71.1,53.3,270,26.8,0.0,Decline,0,778.0473,72.36,0.0,1.9172661870503596
Turkey,Europe,2012,2,commercial,5,75132,50092,125224,125229,3.992844822078835e-05,0.0,0.0,26,2.1,5.2,124,1.487,0.101,14.722772277227723,10924,71.9,55.0,541,27.8,0.0,Decline,0,785.4356000000001,150.39800000000002,72.36,1.909722222222222
Turkey,Europe,2012,2,mass_market,23,439735,59967,499702,499725,4.602743234968041e-05,0.0,0.0,26,2.1,1.1304347826086956,124,1.487,0.101,14.722772277227723,10924,71.9,55.0,541,27.8,23.83,Moderate Growth,0,785.4356000000001,150.39800000000002,72.36,1.909722222222222
Turkey,Europe,2012,2,premium,13,193955,16867,210822,210835,6.166339376345923e-05,0.01,0.01,26,2.1,2.0,124,1.487,0.101,14.722772277227723,10924,71.9,55.0,541,27.8,14.02,Slow Growth,0,785.4356000000001,150.39800000000002,72.36,1.909722222222222
Turkey,Europe,2013,3,commercial,9,75222,50152,125374,125383,7.17852186258714e-05,0.01,0.01,39,2.8,4.333333333333333,123,1.43,0.101,14.158415841584157,10837,72.2,56.9,819,29.6,21.64,Moderate Growth,0,782.4314,242.424,150.39800000000002,1.8594771241830064
Turkey,Europe,2013,3,mass_market,51,449813,61338,511151,511202,9.977482192150656e-05,0.01,0.01,39,2.8,0.7647058823529411,123,1.43,0.101,14.158415841584157,10837,72.2,56.9,819,29.6,50.37,Fast Growth,0,782.4314,242.424,150.39800000000002,1.8594771241830064
Turkey,Europe,2013,3,premium,30,193146,16795,209941,209971,0.00014289729019105368,0.01,0.0,39,2.8,1.3,123,1.43,0.101,14.158415841584157,10837,72.2,56.9,819,29.6,44.22,Moderate Growth,0,782.4314,242.424,150.39800000000002,1.8594771241830064
Turkey,Europe,2014,4,commercial,5,78056,52038,130094,130099,3.843374790536074e-05,0.0,-0.01,48,3.8,9.6,144,1.393,0.102,13.65686274509804,10796,73.1,58.6,1067,29.8,0.0,Decline,0,789.1876,317.966,242.424,1.9025974025974026
Turkey,Europe,2014,4,mass_market,52,453907,61896,515803,515855,0.00010081368274321786,0.01,0.0,48,3.8,0.9230769230769231,144,1.393,0.102,13.65686274509804,10796,73.1,58.6,1067,29.8,51.35,Fast Growth,0,789.1876,317.966,242.424,1.9025974025974026
Turkey,Europe,2014,4,premium,32,205829,17898,223727,223759,0.00014303146245200625,0.01,0.0,48,3.8,1.5,144,1.393,0.102,13.65686274509804,10796,73.1,58.6,1067,29.8,47.36,Moderate Growth,0,789.1876,317.966,242.424,1.9025974025974026
Turkey,Europe,2015,5,commercial,5,88113,58742,146855,146860,3.4047189404514656e-05,0.0,0.0,65,5.1,13.0,162,1.36,0.1,13.6,10985,73.1,59.0,1374,31.8,0.0,Decline,0,803.0034999999999,436.932,317.966,1.7987804878048783
Turkey,Europe,2015,5,mass_market,58,511294,69722,581016,581074,9.982513390336927e-05,0.01,0.0,65,5.1,1.1206896551724137,162,1.36,0.1,13.6,10985,73.1,59.0,1374,31.8,36.11,Moderate Growth,0,803.0034999999999,436.932,317.966,1.7987804878048783
Turkey,Europe,2015,5,premium,35,224018,19480,243498,243533,0.00014373834692687414,0.01,0.0,65,5.1,1.8571428571428572,162,1.36,0.1,13.6,10985,73.1,59.0,1374,31.8,39.12,Moderate Growth,0,803.0034999999999,436.932,317.966,1.7987804878048783
Turkey,Europe,2016,6,commercial,10,85497,56998,142495,142505,7.017790097898172e-05,0.01,0.01,75,5.9,7.5,177,1.307,0.095,13.757894736842104,10520,73.7,59.3,1620,35.3,3.57,Slow Growth,0,775.324,571.8599999999999,436.932,1.6336088154269972
Turkey,Europe,2016,6,mass_market,113,497189,67798,564987,565100,0.00020000460187579537,0.02,0.01,75,5.9,0.6637168141592921,177,1.307,0.095,13.757894736842104,10520,73.7,59.3,1620,35.3,30.37,Moderate Growth,0,775.324,571.8599999999999,436.932,1.6336088154269972
Turkey,Europe,2016,6,premium,69,217464,18910,236374,236443,0.0002919102777801281,0.03,0.019999999999999997,75,5.9,1.0869565217391304,177,1.307,0.095,13.757894736842104,10520,73.7,59.3,1620,35.3,32.0,Moderate Growth,0,775.324,571.8599999999999,436.932,1.6336088154269972
Turkey,Europe,2017,7,commercial,21,88095,58730,146825,146846,0.0001430274135876043,0.01,0.0,85,7.1,4.0476190476190474,202,1.2,0.089,13.483146067415731,9859,74.8,58.3,1911,37.0,61.34,Fast Growth,0,737.4531999999999,707.07,571.8599999999999,1.5342105263157895
Turkey,Europe,2017,7,mass_market,237,521165,71068,592233,592470,0.0004001803344291858,0.04,0.02,85,7.1,0.35864978902953587,202,1.2,0.089,13.483146067415731,9859,74.8,58.3,1911,37.0,109.73,Extraordinary Growth,0,737.4531999999999,707.07,571.8599999999999,1.5342105263157895
Turkey,Europe,2017,7,premium,142,224487,19521,244008,244150,0.0005819481328481034,0.06,0.03,85,7.1,0.5985915492957746,202,1.2,0.089,13.483146067415731,9859,74.8,58.3,1911,37.0,64.33,Fast Growth,0,737.4531999999999,707.07,571.8599999999999,1.5342105263157895
Turkey,Europe,2018,8,commercial,26,62439,41626,104065,104091,0.00024984384759525296,0.02,0.01,102,9.5,3.923076923076923,238,1.097,0.082,13.378048780487804,9430,75.3,58.3,2189,40.3,73.25,Fast Growth,0,710.079,882.1669999999999,707.07,1.4116222760290558
Turkey,Europe,2018,8,mass_market,299,375306,51178,426484,426783,0.0007010814004745782,0.07,0.030000000000000006,102,9.5,0.3411371237458194,238,1.097,0.082,13.378048780487804,9430,75.3,58.3,2189,40.3,26.16,Moderate Growth,0,710.079,882.1669999999999,707.07,1.4116222760290558
Turkey,Europe,2018,8,premium,179,161831,14072,175903,176082,0.0010176062943781515,0.1,0.04000000000000001,102,9.5,0.5698324022346368,238,1.097,0.082,13.378048780487804,9430,75.3,58.3,2189,40.3,26.06,Moderate Growth,0,710.079,882.1669999999999,707.07,1.4116222760290558
Turkey,Europe,2019,9,commercial,45,43151,28767,71918,71963,0.0006257126171473066,0.06,0.039999999999999994,298,9.7,6.622222222222222,279,1.033,0.075,13.773333333333333,9049,75.4,55.6,2425,42.7,65.1,Fast Growth,0,682.2946000000001,1035.475,882.1669999999999,1.2723112128146452
Turkey,Europe,2019,9,mass_market,512,249742,34056,283798,284310,0.0018041000993664507,0.18,0.10999999999999999,298,9.7,0.58203125,279,1.033,0.075,13.773333333333333,9049,75.4,55.6,2425,42.7,71.24,Fast Growth,0,682.2946000000001,1035.475,882.1669999999999,1.2723112128146452
Turkey,Europe,2019,9,premium,310,108835,9464,118299,118609,0.002620478617739795,0.26,0.16,298,9.7,0.9612903225806452,279,1.033,0.075,13.773333333333333,9049,75.4,55.6,2425,42.7,73.18,Fast Growth,0,682.2946000000001,1035.475,882.1669999999999,1.2723112128146452
Turkey,Europe,2020,10,commercial,108,68430,45620,114050,114158,0.0009469530907496712,0.09,0.03,477,13.7,4.416666666666667,308,1.017,0.074,13.743243243243242,9518,76.5,54.1,2697,46.0,72.61,Fast Growth,0,728.127,1240.62,1035.475,1.151063829787234
Turkey,Europe,2020,10,mass_market,1213,394128,53745,447873,449086,0.0027083570565763064,0.27,0.09000000000000002,477,13.7,0.393239901071723,308,1.017,0.074,13.743243243243242,9518,76.5,54.1,2697,46.0,136.91,Extraordinary Growth,0,728.127,1240.62,1035.475,1.151063829787234
Turkey,Europe,2020,10,premium,735,171968,14954,186922,187657,0.003932121419629578,0.39,0.13,477,13.7,0.6489795918367347,308,1.017,0.074,13.743243243243242,9518,76.5,54.1,2697,46.0,137.1,Extraordinary Growth,0,728.127,1240.62,1035.475,1.151063829787234
Turkey,Europe,2021,11,commercial,260,68510,45674,114184,114444,0.002277026553632733,0.23,0.14,952,21.5,3.6615384615384614,340,1.043,0.077,13.545454545454545,10026,76.3,53.8,2977,48.6,140.74,Extraordinary Growth,0,764.9838,1446.8220000000001,1240.62,1.0846774193548385
Turkey,Europe,2021,11,mass_market,3108,417998,57000,474998,478106,0.0065431854449913476,0.65,0.38,952,21.5,0.3063063063063063,340,1.043,0.077,13.545454545454545,10026,76.3,53.8,2977,48.6,156.22,Extraordinary Growth,0,764.9838,1446.8220000000001,1240.62,1.0846774193548385
Turkey,Europe,2021,11,premium,1840,177944,15473,193417,195257,0.009513124492676446,0.94,0.5499999999999999,952,21.5,0.5173913043478261,340,1.043,0.077,13.545454545454545,10026,76.3,53.8,2977,48.6,150.34,Extraordinary Growth,0,764.9838,1446.8220000000001,1240.62,1.0846774193548385
Turkey,Europe,2022,12,commercial,452,70795,47196,117991,118443,0.0038308006542871914,0.38,0.15,3026,26.3,6.6946902654867255,374,1.07,0.083,12.891566265060241,10587,76.7,55.0,3235,52.4,73.85,Fast Growth,0,812.0229,1695.14,1446.8220000000001,1.0299625468164795
Turkey,Europe,2022,12,mass_market,5149,411177,56070,467247,472396,0.011019867436281024,1.09,0.44000000000000006,3026,26.3,0.587686929500874,374,1.07,0.083,12.891566265060241,10587,76.7,55.0,3235,52.4,65.67,Fast Growth,0,812.0229,1695.14,1446.8220000000001,1.0299625468164795
Turkey,Europe,2022,12,premium,3139,179836,15638,195474,198613,0.016058401628861126,1.58,0.6400000000000001,3026,26.3,0.9640012742911755,374,1.07,0.083,12.891566265060241,10587,76.7,55.0,3235,52.4,70.6,Fast Growth,0,812.0229,1695.14,1446.8220000000001,1.0299625468164795
Turkey,Europe,2023,13,commercial,4067,104809,69873,174682,178749,0.02328230727836869,2.28,1.9,9970,31.1,2.451438406687976,395,1.083,0.088,12.306818181818182,11100,77.5,55.5,3517,55.1,300.0,Extraordinary Growth,0,860.25,1937.8670000000002,1695.14,0.9893048128342246
Turkey,Europe,2023,13,mass_market,46300,586080,79920,666000,712300,0.06951951951951951,6.5,5.41,9970,31.1,0.21533477321814254,395,1.083,0.088,12.306818181818182,11100,77.5,55.5,3517,55.1,300.0,Extraordinary Growth,0,860.25,1937.8670000000002,1695.14,0.9893048128342246
Turkey,Europe,2023,13,premium,28260,249855,21727,271582,299842,0.1040569699022763,9.42,7.84,9970,31.1,0.35279547062986555,395,1.083,0.088,12.306818181818182,11100,77.5,55.5,3517,55.1,300.0,Extraordinary Growth,0,860.25,1937.8670000000002,1695.14,0.9893048128342246
Turkey,Europe,2024,14,commercial,5567,96900,64600,161500,167067,0.03447058823529412,3.33,1.0500000000000003,18314,27.7,3.2897431291539427,418,1.06,0.094,11.276595744680852,11175,77.7,54.4,3486,58.1,36.88,Moderate Growth,0,868.2975,2025.366,1937.8670000000002,0.9204737732656514
Turkey,Europe,2024,14,mass_market,63742,533118,72698,605816,669558,0.10521676548655037,9.52,3.0199999999999996,18314,27.7,0.28731448652379904,418,1.06,0.094,11.276595744680852,11175,77.7,54.4,3486,58.1,37.67,Moderate Growth,0,868.2975,2025.366,1937.8670000000002,0.9204737732656514
Turkey,Europe,2024,14,premium,38925,223612,19445,243057,281982,0.16014761969414582,13.8,4.380000000000001,18314,27.7,0.4704945407835581,418,1.06,0.094,11.276595744680852,11175,77.7,54.4,3486,58.1,37.74,Moderate Growth,0,868.2975,2025.366,1937.8670000000002,0.9204737732656514
Turkey,Europe,2025,15,commercial,6105,93067,62044,155111,161216,0.03935891071555209,3.79,0.45999999999999996,27835,36.5,4.559377559377559,434,1.02,0.1,10.2,11439,77.4,53.9,3515,61.0,9.66,Slow Growth,0,885.3786000000001,2144.15,2025.366,0.8693548387096774
Turkey,Europe,2025,15,mass_market,70514,511448,69743,581191,651705,0.12132672391692231,10.82,1.3000000000000007,27835,36.5,0.3947443060952435,434,1.02,0.1,10.2,11439,77.4,53.9,3515,61.0,10.62,Slow Growth,0,885.3786000000001,2144.15,2025.366,0.8693548387096774
Turkey,Europe,2025,15,premium,42921,212204,18452,230656,273577,0.18608230438401777,15.69,1.8899999999999988,27835,36.5,0.6485170429393537,434,1.02,0.1,10.2,11439,77.4,53.9,3515,61.0,10.27,Slow Growth,0,885.3786000000001,2144.15,2025.366,0.8693548387096774
United Kingdom,Europe,2010,0,commercial,35,182996,122020,305016,305051,0.00011474807878930941,0.01,0.0,104,3.0,2.9714285714285715,114,1.43,0.158,9.050632911392405,38619,81.0,118.2,5030,54.9,0.0,Decline,0,3128.139,2761.47,0.0,2.114490161001789
United Kingdom,Europe,2010,0,mass_market,414,1066605,145503,1212108,1212522,0.00034155372293557997,0.03,0.0,104,3.0,0.25120772946859904,114,1.43,0.158,9.050632911392405,38619,81.0,118.2,5030,54.9,0.0,Decline,0,3128.139,2761.47,0.0,2.114490161001789
United Kingdom,Europe,2010,0,premium,226,460859,40094,500953,501179,0.00045114012691809414,0.05,0.0,104,3.0,0.46017699115044247,114,1.43,0.158,9.050632911392405,38619,81.0,118.2,5030,54.9,0.0,Decline,0,3128.139,2761.47,0.0,2.114490161001789
United Kingdom,Europe,2011,1,commercial,76,185246,123497,308743,308819,0.00024615942709632285,0.02,0.01,605,4.4,7.9605263157894735,120,1.4,0.168,8.333333333333332,40135,81.6,121.8,5006,56.9,117.14,Extraordinary Growth,0,3275.016,2848.4139999999998,2761.47,2.1036269430051813
United Kingdom,Europe,2011,1,mass_market,872,1095633,149404,1245037,1245909,0.0007003807918961445,0.07,0.04000000000000001,605,4.4,0.6938073394495413,120,1.4,0.168,8.333333333333332,40135,81.6,121.8,5006,56.9,110.63,Extraordinary Growth,0,3275.016,2848.4139999999998,2761.47,2.1036269430051813
United Kingdom,Europe,2011,1,premium,520,470904,40948,511852,512372,0.0010159186639888092,0.1,0.05,605,4.4,1.1634615384615385,120,1.4,0.168,8.333333333333332,40135,81.6,121.8,5006,56.9,130.09,Extraordinary Growth,0,3275.016,2848.4139999999998,2761.47,2.1036269430051813
United Kingdom,Europe,2012,2,commercial,126,196380,130920,327300,327426,0.000384967919340055,0.04,0.02,1046,5.3,8.301587301587302,140,1.39,0.176,7.8977272727272725,41128,81.8,124.1,5017,59.6,89.74,Fast Growth,0,3364.2704,2990.132,2848.4139999999998,2.0478547854785476
United Kingdom,Europe,2012,2,mass_market,1441,1151581,157034,1308615,1310056,0.0011011642079603245,0.11,0.039999999999999994,1046,5.3,0.7258848022206801,140,1.39,0.176,7.8977272727272725,41128,81.8,124.1,5017,59.6,65.25,Fast Growth,0,3364.2704,2990.132,2848.4139999999998,2.0478547854785476
United Kingdom,Europe,2012,2,premium,889,511954,44518,556472,557361,0.00159756465734125,0.16,0.06,1046,5.3,1.1766029246344207,140,1.39,0.176,7.8977272727272725,41128,81.8,124.1,5017,59.6,70.96,Fast Growth,0,3364.2704,2990.132,2848.4139999999998,2.0478547854785476
United Kingdom,Europe,2013,3,commercial,417,198389,132259,330648,331065,0.0012611599041881397,0.13,0.09,1441,7.3,3.4556354916067145,146,1.38,0.187,7.379679144385026,42339,82.1,122.9,5083,61.2,230.95,Extraordinary Growth,0,3476.0319,3110.7960000000003,2990.132,1.9758842443729903
United Kingdom,Europe,2013,3,mass_market,4898,1192990,162680,1355670,1360568,0.0036129736587812667,0.36,0.25,1441,7.3,0.29420171498570846,146,1.38,0.187,7.379679144385026,42339,82.1,122.9,5083,61.2,239.9,Extraordinary Growth,0,3476.0319,3110.7960000000003,2990.132,1.9758842443729903
United Kingdom,Europe,2013,3,premium,2890,506744,44065,550809,553699,0.005246827847765741,0.52,0.36,1441,7.3,0.4986159169550173,146,1.38,0.187,7.379679144385026,42339,82.1,122.9,5083,61.2,225.08,Extraordinary Growth,0,3476.0319,3110.7960000000003,2990.132,1.9758842443729903
United Kingdom,Europe,2014,4,commercial,710,229062,152708,381770,382480,0.0018597584933336825,0.19,0.06,3169,8.6,4.4633802816901404,149,1.367,0.202,6.767326732673267,43303,82.2,123.7,4930,61.8,70.26,Fast Growth,0,3559.5066,3046.74,3110.7960000000003,1.9697452229299364
United Kingdom,Europe,2014,4,mass_market,8006,1322276,180310,1502586,1510592,0.005328147606859108,0.53,0.17000000000000004,3169,8.6,0.39582812890332253,149,1.367,0.202,6.767326732673267,43303,82.2,123.7,4930,61.8,63.45,Fast Growth,0,3559.5066,3046.74,3110.7960000000003,1.9697452229299364
United Kingdom,Europe,2014,4,premium,4750,564315,49071,613386,618136,0.007743900252043574,0.77,0.25,3169,8.6,0.6671578947368421,149,1.367,0.202,6.767326732673267,43303,82.2,123.7,4930,61.8,64.36,Fast Growth,0,3559.5066,3046.74,3110.7960000000003,1.9697452229299364
United Kingdom,Europe,2015,5,commercial,1279,237609,158406,396015,397294,0.0032296756435993587,0.32,0.13,5211,9.5,4.074276778733386,165,1.373,0.213,6.446009389671362,44387,82.4,123.3,4971,64.5,80.14,Fast Growth,0,3657.4888,3206.295,3046.74,1.882442748091603
United Kingdom,Europe,2015,5,mass_market,14359,1360865,185573,1546438,1560797,0.009285208977016861,0.92,0.39,5211,9.5,0.36290828052092766,165,1.373,0.213,6.446009389671362,44387,82.4,123.3,4971,64.5,79.35,Fast Growth,0,3657.4888,3206.295,3046.74,1.882442748091603
United Kingdom,Europe,2015,5,premium,8793,598324,52028,650352,659145,0.01352037050704849,1.33,0.56,5211,9.5,0.5926305015353122,165,1.373,0.213,6.446009389671362,44387,82.4,123.3,4971,64.5,85.12,Fast Growth,0,3657.4888,3206.295,3046.74,1.882442748091603
United Kingdom,Europe,2016,6,commercial,2053,233407,155604,389011,391064,0.005277485726624697,0.52,0.2,8891,11.6,4.330735509011203,190,1.387,0.219,6.333333333333333,43543,83.3,122.3,4599,69.6,60.52,Fast Growth,0,3627.1319,3200.9039999999995,3206.295,1.7322946175637395
United Kingdom,Europe,2016,6,mass_market,23607,1364198,186027,1550225,1573832,0.01522811204825106,1.5,0.58,8891,11.6,0.37662557715931716,190,1.387,0.219,6.333333333333333,43543,83.3,122.3,4599,69.6,64.41,Fast Growth,0,3627.1319,3200.9039999999995,3206.295,1.7322946175637395
United Kingdom,Europe,2016,6,premium,14237,589105,51227,640332,654569,0.02223377872728522,2.18,0.8500000000000001,8891,11.6,0.6244995434431411,190,1.387,0.219,6.333333333333333,43543,83.3,122.3,4599,69.6,61.91,Fast Growth,0,3627.1319,3200.9039999999995,3206.295,1.7322946175637395
United Kingdom,Europe,2017,7,commercial,2599,229292,152862,382154,384753,0.006800923188034143,0.68,0.16000000000000003,11246,13.5,4.327048864948057,223,1.387,0.222,6.247747747747748,43598,83.2,121.2,4266,71.6,26.6,Moderate Growth,0,3627.3536,3054.4559999999997,3200.9039999999995,1.669421487603306
United Kingdom,Europe,2017,7,mass_market,29540,1320914,180125,1501039,1530579,0.01967970185984508,1.93,0.42999999999999994,11246,13.5,0.3807041299932295,223,1.387,0.222,6.247747747747748,43598,83.2,121.2,4266,71.6,25.13,Moderate Growth,0,3627.3536,3054.4559999999997,3200.9039999999995,1.669421487603306
United Kingdom,Europe,2017,7,premium,17799,568772,49458,618230,636029,0.028790256053572296,2.8,0.6199999999999997,11246,13.5,0.6318332490589359,223,1.387,0.222,6.247747747747748,43598,83.2,121.2,4266,71.6,25.02,Moderate Growth,0,3627.3536,3054.4559999999997,3200.9039999999995,1.669421487603306
United Kingdom,Europe,2018,8,commercial,3231,220506,147004,367510,370741,0.008791597507550816,0.87,0.18999999999999995,18600,16.4,5.7567316620241415,265,1.397,0.228,6.12719298245614,43026,83.4,119.5,3826,73.9,24.32,Moderate Growth,0,3588.3684000000003,2827.414,3054.4559999999997,1.5954606141522027
United Kingdom,Europe,2018,8,mass_market,36411,1254759,171104,1425863,1462274,0.025536113918377852,2.49,0.5600000000000003,18600,16.4,0.5108346378841558,265,1.397,0.228,6.12719298245614,43026,83.4,119.5,3826,73.9,23.26,Moderate Growth,0,3588.3684000000003,2827.414,3054.4559999999997,1.5954606141522027
United Kingdom,Europe,2018,8,premium,22252,546540,47525,594065,616317,0.03745718061154924,3.61,0.81,18600,16.4,0.835879920905986,265,1.397,0.228,6.12719298245614,43026,83.4,119.5,3826,73.9,25.02,Moderate Growth,0,3588.3684000000003,2827.414,3054.4559999999997,1.5954606141522027
United Kingdom,Europe,2019,9,commercial,3896,201883,134589,336472,340368,0.011578972395920017,1.14,0.2699999999999999,24654,18.0,6.328028747433265,300,1.463,0.234,6.252136752136752,42135,83.7,113.4,3485,77.1,20.58,Moderate Growth,0,3526.6995,2686.935,2827.414,1.4519846350832268
